submission name,revised name,hits,number of common atoms,number of atoms,smiles,silane smiles,dummy smiles,thio smiles,issue
SIM-DE,SIM-DE_ACR3,,,,C=CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(F)cc12,,,,novel name?
SIM-SYN-a98-4,SIM-SYN-a98-4_ACR3,,,,C=CC(=O)NCCc1ccncc1N(CC(=O)NC1CC1)C(=O)Nc1ccccc1,,,,novel name?
STU-CHA-bc0-1,STU-CHA-bc0-1_ACR3,,,,C=CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cc(F)cc12,,,,novel name?
TAM-UNI-c14-1,TAM-UNI-c14-1_ACR3,"x0072,x0104,x0195,x0434,x0678,x0946,x1093",19,24,C=CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(F)cc12,CS(=O)(=O)NCCc1cc(F)cc2c(CCNC(=O)CC[SiH3])c[nH]c12,*CCC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(F)cc12,CS(=O)(=O)NCCc1cc(F)cc2c(CCNC(=O)CC[S-])c[nH]c12,
TAM-UNI-c14-16,TAM-UNI-c14-16_ACR3,"x0072,x0104,x0195,x0434,x0678,x0946,x1093",22,24,C=CC(=O)NCCc1c[nH]c2c(N3CCCC3C(N)=O)cccc12,NC(=O)C1CCCN1c1cccc2c(CCNC(=O)CC[SiH3])c[nH]c12,*CCC(=O)NCCc1c[nH]c2c(N3CCCC3C(N)=O)cccc12,NC(=O)C1CCCN1c1cccc2c(CCNC(=O)CC[S-])c[nH]c12,
TAM-UNI-c14-2,TAM-UNI-c14-2_ACR3,"x0072,x0104,x0195,x0434,x0678,x0946,x1093",24,27,C=CC(=O)NCCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12,O=C(CC[SiH3])NCCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12,*CCC(=O)NCCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12,O=C(CC[S-])NCCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12,
TAM-UNI-c14-22,TAM-UNI-c14-22_ACR3,"x0072,x0104,x0195,x0434,x0678,x0946,x1093",25,34,C=CC(=O)NCCc1c[nH]c2c(C(Nc3cccnc3)C(=O)Nc3ccncc3)cc(F)cc12,O=C(CC[SiH3])NCCc1c[nH]c2c(C(Nc3cccnc3)C(=O)Nc3ccncc3)cc(F)cc12,*CCC(=O)NCCc1c[nH]c2c(C(Nc3cccnc3)C(=O)Nc3ccncc3)cc(F)cc12,O=C(CC[S-])NCCc1c[nH]c2c(C(Nc3cccnc3)C(=O)Nc3ccncc3)cc(F)cc12,
TAM-UNI-c14-3,TAM-UNI-c14-3_ACR3,"x0072,x0104,x0195,x0434,x0678,x0946,x1093",26,28,C=CC(=O)NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12,O=C(CC[SiH3])NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12,*CCC(=O)NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12,O=C(CC[S-])NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12,
TAM-UNI-d1c-11,TAM-UNI-d1c-11_ACR3,"x0692,x1382,x1386,x1392",24,32,C=CC(=O)NCCCc1cn(C)c2cc(C3CN(C(=O)CCl)Cc4ccccc43)ccc12,Cn1cc(CCCNC(=O)CC[SiH3])c2ccc(C3CN(C(=O)CCl)Cc4ccccc43)cc21,*CCC(=O)NCCCc1cn(C)c2cc(C3CN(C(=O)CCl)Cc4ccccc43)ccc12,Cn1cc(CCCNC(=O)CC[S-])c2ccc(C3CN(C(=O)CCl)Cc4ccccc43)cc21,
TAM-UNI-d1c-13,TAM-UNI-d1c-13_ACR3,"x0692,x1382,x1386,x1392",20,26,C=CC(=O)N1CCCc2cccc(CN3CCN(C(=O)CCl)CC3)c2C1,O=C(CCl)N1CCN(Cc2cccc3c2CN(C(=O)CC[SiH3])CCC3)CC1,*CCC(=O)N1CCCc2cccc(CN3CCN(C(=O)CCl)CC3)c2C1,O=C(CCl)N1CCN(Cc2cccc3c2CN(C(=O)CC[S-])CCC3)CC1,
TAM-UNI-d1c-16,TAM-UNI-d1c-16_ACR3,"x0692,x1382,x1386,x1392",20,24,C=CC(=O)Nc1cc(C#N)cc(CN2CCN(C(=O)CCl)CC2)c1,N#Cc1cc(CN2CCN(C(=O)CCl)CC2)cc(NC(=O)CC[SiH3])c1,*CCC(=O)Nc1cc(C#N)cc(CN2CCN(C(=O)CCl)CC2)c1,N#Cc1cc(CN2CCN(C(=O)CCl)CC2)cc(NC(=O)CC[S-])c1,
TAM-UNI-d1c-18,TAM-UNI-d1c-18_ACR3,"x0692,x1382,x1386,x1392",17,24,C=CC(=O)Nc1ccc(C#N)cc1CN1CCN(C(=O)CCl)CC1,N#Cc1ccc(NC(=O)CC[SiH3])c(CN2CCN(C(=O)CCl)CC2)c1,*CCC(=O)Nc1ccc(C#N)cc1CN1CCN(C(=O)CCl)CC1,N#Cc1ccc(NC(=O)CC[S-])c(CN2CCN(C(=O)CCl)CC2)c1,
TAM-UNI-d1c-19,TAM-UNI-d1c-19_ACR3,"x0692,x1382,x1386,x1392",20,28,C=CC(=O)NCCc1cn(C)c2cc(CN3CCN(C(=O)CCl)CC3)ccc12,Cn1cc(CCNC(=O)CC[SiH3])c2ccc(CN3CCN(C(=O)CCl)CC3)cc21,*CCC(=O)NCCc1cn(C)c2cc(CN3CCN(C(=O)CCl)CC3)ccc12,Cn1cc(CCNC(=O)CC[S-])c2ccc(CN3CCN(C(=O)CCl)CC3)cc21,
TAM-UNI-d1c-20,TAM-UNI-d1c-20_ACR3,"x0692,x1382,x1386,x1392",20,28,C=CC(=O)NCCc1cn(C)c2c(CN3CCN(C(=O)CCl)CC3)cccc12,Cn1cc(CCNC(=O)CC[SiH3])c2cccc(CN3CCN(C(=O)CCl)CC3)c21,*CCC(=O)NCCc1cn(C)c2c(CN3CCN(C(=O)CCl)CC3)cccc12,Cn1cc(CCNC(=O)CC[S-])c2cccc(CN3CCN(C(=O)CCl)CC3)c21,
TAM-UNI-d1c-23,TAM-UNI-d1c-23_ACR3,"x0692,x1382,x1386,x1392",16,24,C=CC(=O)NCCc1cn(C)c2cc(C(C)NC(=O)CCl)ccc12,CC(NC(=O)CCl)c1ccc2c(CCNC(=O)CC[SiH3])cn(C)c2c1,*CCC(=O)NCCc1cn(C)c2cc(C(C)NC(=O)CCl)ccc12,CC(NC(=O)CCl)c1ccc2c(CCNC(=O)CC[S-])cn(C)c2c1,
TAM-UNI-d1c-24,TAM-UNI-d1c-24_ACR3,"x0692,x1382,x1386,x1392",16,24,C=CC(=O)NCCc1cn(C)c2c(C(C)NC(=O)CCl)cccc12,CC(NC(=O)CCl)c1cccc2c(CCNC(=O)CC[SiH3])cn(C)c12,*CCC(=O)NCCc1cn(C)c2c(C(C)NC(=O)CCl)cccc12,CC(NC(=O)CCl)c1cccc2c(CCNC(=O)CC[S-])cn(C)c12,
VOL-CHA-cc8-1,VOL-CHA-cc8-1_ACR3,,,,C=CC(=O)NS(=O)(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cc1,,,,novel name?
VOL-CHA-d66-2,VOL-CHA-d66-2_ACR3,,,,C=CC(=O)NC(Cc1ccc(O)cc1)C(=O)NOCC(F)(F)C(F)F,,,,novel name?
VOL-CHA-d66-3,VOL-CHA-d66-3_ACR3,,,,C=CC(=O)NC(Cc1ccc(O)cc1)C(=O)N(C)c1nccs1,,,,novel name?
VOL-CHA-d66-4,VOL-CHA-d66-4_ACR3,,,,C=CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)CN1CCCC1,,,,novel name?
VOL-CHA-d66-5,VOL-CHA-d66-5_ACR3,,,,C=CC(=O)NC(Cc1ccc(O)cc1)c1nnc(C(C)C)o1,,,,novel name?
WIL-LEE-1f7-1,WIL-LEE-1f7-1_ACR3,,,,C=CC(=O)NCc1cc(C#N)ccc1CNC(=O)N1CCOCC1,,,,novel name?
WIL-LEE-1f7-2,WIL-LEE-1f7-2_ACR3,,,,C=CC(=O)NCc1cscc1C1CCCC1C(N)=O,,,,novel name?
WIL-LEE-1f7-3,WIL-LEE-1f7-3_ACR3,,,,C=CC(=O)NC(c1cccc(Cl)c1)c1nnc(C)s1,,,,novel name?
WIL-LEE-1f7-4,WIL-LEE-1f7-4_ACR3,,,,C=CC(=O)NC(c1cccc(Cl)c1)N1CCOCC1,,,,novel name?
WIL-LEE-1f7-5,WIL-LEE-1f7-5_ACR3,,,,C=CC(=O)NC(c1cccc(Cl)c1)N1CCOCC1,,,,novel name?
WIL-LEE-1f7-6,WIL-LEE-1f7-6_ACR3,,,,C=CC(=O)NCCc1c[nH]c2c(CN(C)C(C)=O)cc(F)cc12,,,,novel name?
WIL-LEE-1f7-7,WIL-LEE-1f7-7_ACR3,,,,C=CC(=O)NC(CNS(C)(=O)=O)c1cccc(Cl)c1,,,,novel name?
WIL-LEE-23e-1,WIL-LEE-23e-1_ACR3,,,,C=CC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,,,,novel name?
WIL-LEE-23e-2,WIL-LEE-23e-2_ACR3,,,,C=CC(=O)NCCc1ccc(CN2CCN(C(C)=O)CC2)cc1,,,,novel name?
WIL-LEE-23e-3,WIL-LEE-23e-3_ACR3,,,,C=CC(=O)NCCc1cccc(CN2CCN(C(C)=O)CC2)c1,,,,novel name?
WIL-LEE-23e-4,WIL-LEE-23e-4_ACR3,,,,C=CC(=O)N1CCN(Cc2ccc(CCS(N)(=O)=O)cc2)CC1,,,,novel name?
WIL-LEE-23e-5,WIL-LEE-23e-5_ACR3,,,,C=CC(=O)N1CCN(C(c2ccccc2)N2CCC(O)CC2)CC1,,,,novel name?
WIL-LEE-23e-7,WIL-LEE-23e-7_ACR3,,,,C=CC(=O)N1CCN(CCCc2ccc(S(N)(=O)=O)cc2)CC1,,,,novel name?
WIL-LEE-23e-8,WIL-LEE-23e-8_ACR3,,,,C=CC(=O)N1CCN(c2cccc(NC(=O)N3CCOCC3)c2)CC1,,,,novel name?
WIL-LEE-364-13,WIL-LEE-364-13_ACR3,x0072,9,23,C=CC(=O)NCCc1c[nH]c2cc(OS(=O)(=O)O)c(OC)cc12,COc1cc2c(CCNC(=O)CC[SiH3])c[nH]c2cc1OS(=O)(=O)O,*CCC(=O)NCCc1c[nH]c2cc(OS(=O)(=O)O)c(OC)cc12,COc1cc2c(CCNC(=O)CC[S-])c[nH]c2cc1OS(=O)(=O)O,
WIL-LEE-364-15,WIL-LEE-364-15_ACR3,x0072,4,23,C=CC(=O)NC(=O)S(=O)(=O)OC1=CC(C2=C(OC)CC=C2)=CC1,COC1=C(C2=CCC(OS(=O)(=O)C(=O)NC(=O)CC[SiH3])=C2)C=CC1,*CCC(=O)NC(=O)S(=O)(=O)OC1=CC(C2=C(OC)CC=C2)=CC1,COC1=C(C2=CCC(OS(=O)(=O)C(=O)NC(=O)CC[S-])=C2)C=CC1,
WIL-LEE-364-33,WIL-LEE-364-33_ACR3,x0072,4,22,C=CC(=O)NC(=O)S(=O)(=O)CC(=O)CCOC1=CCC=CC1,O=C(CCOC1=CCC=CC1)CS(=O)(=O)C(=O)NC(=O)CC[SiH3],*CCC(=O)NC(=O)S(=O)(=O)CC(=O)CCOC1=CCC=CC1,O=C(CCOC1=CCC=CC1)CS(=O)(=O)C(=O)NC(=O)CC[S-],
YUN-WES-58b-1,YUN-WES-58b-1_ACR3,,,,C=CC(=O)N1CCN(C(=O)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NS(=O)(=O)NCc2ccccc2)CC1,,,,novel name?
ANT-STE-dbb-1,ANT-STE-dbb-1_NIT2,x1386,11,23,COc1ccc(-n2cc(CN3CCN(CC#N)CC3)nn2)cc1,COc1ccc(-n2cc(CN3CCN(CC(=N)[SiH3])CC3)nn2)cc1,*C(=N)CN1CCN(Cc2cn(-c3ccc(OC)cc3)nn2)CC1,COc1ccc(-n2cc(CN3CCN(CC(=N)[S-])CC3)nn2)cc1,
ANT-STE-dbb-2,ANT-STE-dbb-2_NIT2,x1386,11,23,COc1cccc(-n2cc(CN3CCN(CC#N)CC3)nn2)c1,COc1cccc(-n2cc(CN3CCN(CC(=N)[SiH3])CC3)nn2)c1,*C(=N)CN1CCN(Cc2cn(-c3cccc(OC)c3)nn2)CC1,COc1cccc(-n2cc(CN3CCN(CC(=N)[S-])CC3)nn2)c1,
ANT-STE-dbb-3,ANT-STE-dbb-3_NIT2,x1386,11,23,COc1ccccc1-n1cc(CN2CCN(CC#N)CC2)nn1,COc1ccccc1-n1cc(CN2CCN(CC(=N)[SiH3])CC2)nn1,*C(=N)CN1CCN(Cc2cn(-c3ccccc3OC)nn2)CC1,COc1ccccc1-n1cc(CN2CCN(CC(=N)[S-])CC2)nn1,
AVI-UNI-70b-1,AVI-UNI-70b-1_NIT2,"x0107,x0831,x1382",19,26,N#CCN1CCN(Cc2cccc(Cl)c2)CC(c2cc(O)ccc2O)C1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)CC(c2cc(O)ccc2O)C1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)CC(c2cc(O)ccc2O)C1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)CC(c2cc(O)ccc2O)C1,
AVI-UNI-70b-2,AVI-UNI-70b-2_NIT2,"x0107,x0831,x1382",18,27,N#CCN1CCN(Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,N=C([SiH3])CN1CCN(Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,*C(=N)CN1CCN(Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,N=C([S-])CN1CCN(Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,
AVI-UNI-a66-1,AVI-UNI-a66-1_NIT2,x1382,11,20,N#CCNC1=Nc2ccccc2Sc2ccc(Cl)cc21,N=C([SiH3])CNC1=Nc2ccccc2Sc2ccc(Cl)cc21,*C(=N)CNC1=Nc2ccccc2Sc2ccc(Cl)cc21,N=C([S-])CNC1=Nc2ccccc2Sc2ccc(Cl)cc21,
AVI-UNI-a66-2,AVI-UNI-a66-2_NIT2,x1382,11,23,N#CCNC1=Nc2cc(C(=O)O)ccc2Sc2ccc(Cl)cc21,N=C([SiH3])CNC1=Nc2cc(C(=O)O)ccc2Sc2ccc(Cl)cc21,*C(=N)CNC1=Nc2cc(C(=O)O)ccc2Sc2ccc(Cl)cc21,N=C([S-])CNC1=Nc2cc(C(=O)O)ccc2Sc2ccc(Cl)cc21,
AVI-UNI-a66-3,AVI-UNI-a66-3_NIT2,x1382,11,23,N#CCNC1=Nc2ccc(C(N)=O)cc2Sc2ccc(Cl)cc21,N=C([SiH3])CNC1=Nc2ccc(C(N)=O)cc2Sc2ccc(Cl)cc21,*C(=N)CNC1=Nc2ccc(C(N)=O)cc2Sc2ccc(Cl)cc21,N=C([S-])CNC1=Nc2ccc(C(N)=O)cc2Sc2ccc(Cl)cc21,
BEN-DND-031-1,BEN-DND-031-1_NIT2,"x0305,x0434,x0540,x0995,x1351,x1358",17,18,N#CCN1CCC(C(=O)Nc2ccccc2)CC1,N=C([SiH3])CN1CCC(C(=O)Nc2ccccc2)CC1,*C(=N)CN1CCC(C(=O)Nc2ccccc2)CC1,N=C([S-])CN1CCC(C(=O)Nc2ccccc2)CC1,
BEN-DND-031-2,BEN-DND-031-2_NIT2,"x0305,x0434,x0540,x0995,x1351,x1358",17,18,N#CCN1CCC(C(=O)Nc2ccccc2)CC1,N=C([SiH3])CN1CCC(C(=O)Nc2ccccc2)CC1,*C(=N)CN1CCC(C(=O)Nc2ccccc2)CC1,N=C([S-])CN1CCC(C(=O)Nc2ccccc2)CC1,
BEN-DND-031-6,BEN-DND-031-6_NIT2,"x0305,x0434,x0540,x0995,x1351,x1358",11,12,N#CCN1CCC(C(N)=O)CC1,N=C([SiH3])CN1CCC(C(N)=O)CC1,*C(=N)CN1CCC(C(N)=O)CC1,N=C([S-])CN1CCC(C(N)=O)CC1,
BOG-INS-01a-1,BOG-INS-01a-1_NIT2,,,,C[C@@H]1CN(Cc2cccc3cc([C@H]4C[C@@H]4N)c(N4CCN(C)CC4)nc23)CCN1CC#N,,,,novel name?
BOG-INS-0b2-1,BOG-INS-0b2-1_NIT2,,,,CNC(=O)c1cc2cccc(CN3CCN(CC#N)CC3)c2nc1N1CCN(C)CC1,,,,novel name?
BOG-INS-15b-1,BOG-INS-15b-1_NIT2,,,,N#CCN1CCN(Cc2cccc3cc([C@H]4C[C@@H]4N)cnc23)CC12CC2,,,,novel name?
BOG-INS-160-1,BOG-INS-160-1_NIT2,,,,C[C@@H](N)C(=O)[C@H]1Cc2c(ccc(F)c2-c2cc(F)ccc2[C@@H]2CN(CC#N)CCO2)N(C)C1,,,,novel name?
BOG-INS-177-1,BOG-INS-177-1_NIT2,,,,Cc1cc([C@@H]2CN(CC#N)CCO2)c(-c2c(F)ccc3c2C[C@@H](C(=O)[C@H]2C[C@@H]2O)N(C)C3)cc1F,,,,novel name?
BOG-INS-299-1,BOG-INS-299-1_NIT2,,,,N#CCN1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccccn34)CC2)[C@H]2CC21,,,,novel name?
BOG-INS-699-1,BOG-INS-699-1_NIT2,,,,N#CCN1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccccn34)CC2)CC1,,,,novel name?
BOG-INS-6c2-1,BOG-INS-6c2-1_NIT2,,,,N#CCN1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccc(F)cn34)CC2)[C@H]2CC21,,,,novel name?
BOG-INS-84c-1,BOG-INS-84c-1_NIT2,,,,Cc1ccc2c(C#Cc3ccc(F)cc3O)cc(CN3CCN(CC#N)CC3)n2c1,,,,novel name?
BOG-INS-8eb-1,BOG-INS-8eb-1_NIT2,,,,N#CCN1CCO[C@H](c2cc(F)cc3c2CO[C@@H]3Cc2cc(O)cc(F)c2)C1,,,,novel name?
BOG-INS-bdb-1,BOG-INS-bdb-1_NIT2,,,,CNC(=O)c1cc2cccc(CN3CCN(CC#N)CC3)c2nc1N1CCOCC1,,,,novel name?
BOG-INS-d6b-1,BOG-INS-d6b-1_NIT2,,,,N#CCN1CCO[C@H](c2cc(F)cc3c2CC[C@@H]3Cc2cc(O)cc(F)c2)C1,,,,novel name?
BOG-INS-da5-1,BOG-INS-da5-1_NIT2,,,,CN1C(=O)[C@H](Cc2cc(O)cc(F)c2)c2cc(F)cc([C@@H]3CN(CC#N)CCO3)c21,,,,novel name?
BRU-LEF-ae0-1,BRU-LEF-ae0-1_NIT2,"x0305,x0770",17,21,CCNc1ncc(C#N)cc1CN1CCN(CC#N)CC1,CCNc1ncc(C#N)cc1CN1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCN(Cc2cc(C#N)cnc2NCC)CC1,CCNc1ncc(C#N)cc1CN1CCN(CC(=N)[S-])CC1,
BRU-LEF-cf9-1,BRU-LEF-cf9-1_NIT2,x1380,16,17,N#CCN1CCC(C(=O)N2CCCCC2)CC1,N=C([SiH3])CN1CCC(C(=O)N2CCCCC2)CC1,*C(=N)CN1CCC(C(=O)N2CCCCC2)CC1,N=C([S-])CN1CCC(C(=O)N2CCCCC2)CC1,
CHA-KIN-87c-2,CHA-KIN-87c-2_NIT2,,,,Cc1cccc(CO)c1NC(=O)NC(Cc1ccc(O)cc1)C(=O)N(CCCC(N)=O)CCN1CCCN(CC#N)C1,,,,novel name?
DAN-LON-a5f-1,DAN-LON-a5f-1_NIT2,x0770,16,20,N#CCN1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,
DAN-LON-a5f-10,DAN-LON-a5f-10_NIT2,x0770,16,24,N#CCN1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,
DAN-LON-a5f-2,DAN-LON-a5f-2_NIT2,x0770,16,19,CC1(C)CN(CC#N)CCN1Cc1cccc(Cl)c1,CC1(C)CN(CC(=N)[SiH3])CCN1Cc1cccc(Cl)c1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)C(C)(C)C1,CC1(C)CN(CC(=N)[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-3,DAN-LON-a5f-3_NIT2,x0770,16,21,CC(C)C[C@@H]1CN(CC#N)CCN1Cc1cccc(Cl)c1,CC(C)C[C@@H]1CN(CC(=N)[SiH3])CCN1Cc1cccc(Cl)c1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)[C@H](CC(C)C)C1,CC(C)C[C@@H]1CN(CC(=N)[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-4,DAN-LON-a5f-4_NIT2,x0770,16,20,CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1CC#N,CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1CC(=N)[SiH3],*C(=N)CN1CCN(Cc2cccc(Cl)c2)C[C@H]1C(C)C,CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1CC(=N)[S-],
DAN-LON-a5f-5,DAN-LON-a5f-5_NIT2,x0770,16,23,N#CCN1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,
DAN-LON-a5f-6,DAN-LON-a5f-6_NIT2,x0770,16,24,N#CCN1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,
DAN-LON-a5f-7,DAN-LON-a5f-7_NIT2,x0770,16,24,CC(C)(C)NC(=O)[C@@H]1CN(CC#N)CCN1Cc1cccc(Cl)c1,CC(C)(C)NC(=O)[C@@H]1CN(CC(=N)[SiH3])CCN1Cc1cccc(Cl)c1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)[C@H](C(=O)NC(C)(C)C)C1,CC(C)(C)NC(=O)[C@@H]1CN(CC(=N)[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-8,DAN-LON-a5f-8_NIT2,x0770,16,18,N#CCN1CC2CC1CN2Cc1cccc(Cl)c1,N=C([SiH3])CN1CC2CC1CN2Cc1cccc(Cl)c1,*C(=N)CN1CC2CC1CN2Cc1cccc(Cl)c1,N=C([S-])CN1CC2CC1CN2Cc1cccc(Cl)c1,
DAN-LON-a5f-9,DAN-LON-a5f-9_NIT2,x0770,16,22,N#CCN1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,N=C([SiH3])CN1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,*C(=N)CN1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,N=C([S-])CN1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,
DAN-PUR-19f-2,DAN-PUR-19f-2_NIT2,"x0107,x0995,x1093",11,14,CC(=O)N(CC#N)c1cncc(N)c1,CC(=O)N(CC(=N)[SiH3])c1cncc(N)c1,*C(=N)CN(C(C)=O)c1cncc(N)c1,CC(=O)N(CC(=N)[S-])c1cncc(N)c1,
DAN-PUR-390-1,DAN-PUR-390-1_NIT2,"x0991,x1311,x1493",13,16,CC(=O)N1CCN(CC#N)C[C@@H]1CC(N)=O,CC(=O)N1CCN(CC(=N)[SiH3])C[C@@H]1CC(N)=O,*C(=N)CN1CCN(C(C)=O)[C@@H](CC(N)=O)C1,CC(=O)N1CCN(CC(=N)[S-])C[C@@H]1CC(N)=O,
DAN-PUR-390-2,DAN-PUR-390-2_NIT2,"x0991,x1311,x1493",14,19,CC(=O)[C@@H]1CN(CC#N)C[C@H](CC(N)=O)N1C(C)=O,CC(=O)[C@@H]1CN(CC(=N)[SiH3])C[C@H](CC(N)=O)N1C(C)=O,*C(=N)CN1C[C@H](CC(N)=O)N(C(C)=O)[C@H](C(C)=O)C1,CC(=O)[C@@H]1CN(CC(=N)[S-])C[C@H](CC(N)=O)N1C(C)=O,
DAN-PUR-390-3,DAN-PUR-390-3_NIT2,"x0991,x1311,x1493",16,17,N#CCN(c1cccnc1)C1CCS(=O)(=O)C1,N=C([SiH3])CN(c1cccnc1)C1CCS(=O)(=O)C1,*C(=N)CN(c1cccnc1)C1CCS(=O)(=O)C1,N=C([S-])CN(c1cccnc1)C1CCS(=O)(=O)C1,
DAN-PUR-678-1,DAN-PUR-678-1_NIT2,"x0991,x1311",13,16,N#CCN(CCC(=N)N)C1CCS(=O)(=O)C1,N=C(N)CCN(CC(=N)[SiH3])C1CCS(=O)(=O)C1,*C(=N)CN(CCC(=N)N)C1CCS(=O)(=O)C1,N=C(N)CCN(CC(=N)[S-])C1CCS(=O)(=O)C1,
DAN-PUR-678-2,DAN-PUR-678-2_NIT2,"x0991,x1311",13,16,N#CCN(CCC(N)=O)C1CCS(=O)(=O)C1,N=C([SiH3])CN(CCC(N)=O)C1CCS(=O)(=O)C1,*C(=N)CN(CCC(N)=O)C1CCS(=O)(=O)C1,N=C([S-])CN(CCC(N)=O)C1CCS(=O)(=O)C1,
DAR-DIA-cab-1,DAR-DIA-cab-1_NIT2,"x0195,x0305,x0830,x1249,x1392",18,20,N#CCN1Cc2ccccc2[C@H](c2cccc(F)c2)C1,N=C([SiH3])CN1Cc2ccccc2[C@H](c2cccc(F)c2)C1,*C(=N)CN1Cc2ccccc2[C@H](c2cccc(F)c2)C1,N=C([S-])CN1Cc2ccccc2[C@H](c2cccc(F)c2)C1,
DAR-DIA-cab-10,DAR-DIA-cab-10_NIT2,"x0195,x0305,x0830,x1249,x1392",26,29,COc1cc([C@@H]2CN(CC#N)Cc3ccccc32)c2ccc(S(N)(=O)=O)cc2c1,COc1cc([C@@H]2CN(CC(=N)[SiH3])Cc3ccccc32)c2ccc(S(N)(=O)=O)cc2c1,*C(=N)CN1Cc2ccccc2[C@H](c2cc(OC)cc3cc(S(N)(=O)=O)ccc23)C1,COc1cc([C@@H]2CN(CC(=N)[S-])Cc3ccccc32)c2ccc(S(N)(=O)=O)cc2c1,
DAR-DIA-cab-11,DAR-DIA-cab-11_NIT2,"x0195,x0305,x0830,x1249,x1392",28,31,COc1cc([C@@H]2CN(CC#N)Cc3ccccc32)c2ccc(CCNC(C)=O)cc2c1,COc1cc([C@@H]2CN(CC(=N)[SiH3])Cc3ccccc32)c2ccc(CCNC(C)=O)cc2c1,*C(=N)CN1Cc2ccccc2[C@H](c2cc(OC)cc3cc(CCNC(C)=O)ccc23)C1,COc1cc([C@@H]2CN(CC(=N)[S-])Cc3ccccc32)c2ccc(CCNC(C)=O)cc2c1,
